id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_rating,reviews_per_month,zona,is_superhost
21622202,f,Glória,-22.92256,-43.17374,Private room,2,450.0,10,5.0,0.14,Zona Sul,False
21972360,f,Jacarepaguá,-22.97368,-43.41188,Entire home/apt,5,550.0,8,4.63,0.1,Zona Oeste,False
21974345,t,Jardim Guanabara,-22.81662,-43.20263,Entire home/apt,12,450.0,45,4.71,0.55,Ilha,True
21976534,t,Leblon,-22.98301,-43.22388,Entire home/apt,4,542.0,93,4.81,1.09,Zona Sul,True
21983861,f,Copacabana,-22.96571350097656,-43.17663192749024,Entire home/apt,5,1364.0,25,4.72,0.29,Zona Sul,False
21987384,f,Leblon,-22.98608,-43.21778,Entire home/apt,8,3000.0,19,4.47,0.23,Zona Sul,False
22008281,t,Copacabana,-22.97279,-43.18693,Entire home/apt,4,319.0,65,4.86,0.91,Zona Sul,True
22012209,t,Barra da Tijuca,-23.01318,-43.29993,Entire home/apt,4,1057.0,25,4.96,0.29,Zona Oeste,True
22013800,f,Botafogo,-22.94155,-43.17832,Entire home/apt,2,211.0,32,4.81,0.38,Zona Sul,False
22014407,f,Recreio dos Bandeirantes,-23.02144,-43.4546,Entire home/apt,6,1186.0,17,4.94,0.22,Zona Oeste,False
22023798,f,Copacabana,-22.962172308954823,-43.17599401808285,Entire home/apt,8,479.0,6,5.0,0.07,Zona Sul,False
21630551,f,Copacabana,-22.97228,-43.18443,Entire home/apt,4,1286.0,104,4.89,1.2,Zona Sul,False
21640116,t,Copacabana,-22.97692,-43.19022,Entire home/apt,2,999.0,71,4.77,0.82,Zona Sul,True
21645715,f,Barra da Tijuca,-23.01066,-43.32787,Entire home/apt,5,1329.0,87,4.82,1.24,Zona Oeste,False
21649227,f,Ipanema,-22.98209,-43.20037,Private room,2,153.0,32,4.69,0.38,Zona Sul,False
21660483,f,Leblon,-22.987,-43.23378,Entire home/apt,6,2929.0,22,5.0,0.26,Zona Sul,False
22046019,t,Leblon,-22.985275,-43.226971,Entire home/apt,2,900.0,119,4.81,1.4,Zona Sul,True
22057392,t,Barra da Tijuca,-23.01059,-43.33143,Entire home/apt,5,1229.0,43,4.81,0.51,Zona Oeste,True
22058052,f,Recreio dos Bandeirantes,-23.02367,-43.48745,Entire home/apt,4,1000.0,0,,0.0,Zona Oeste,False
22059247,t,Leblon,-22.98154,-43.21808,Entire home/apt,6,1500.0,2,5.0,0.02,Zona Sul,True
22062531,t,Copacabana,-22.9832,-43.19153,Entire home/apt,4,1079.0,180,4.91,2.11,Zona Sul,True
22063070,f,Botafogo,-22.95478,-43.19389,Entire home/apt,6,1198.0,10,5.0,0.12,Zona Sul,False
22071824,t,Copacabana,-22.971115112304688,-43.18708419799805,Entire home/apt,6,1000.0,77,4.92,2.2,Zona Sul,True
22075064,t,Copacabana,-22.98179,-43.19503,Entire home/apt,6,1557.0,26,4.92,0.31,Zona Sul,True
21666464,t,Barra da Tijuca,-22.999,-43.42232,Entire home/apt,6,900.0,35,4.8,0.42,Zona Oeste,True
21672960,f,Humaitá,-22.95853,-43.20026,Private room,1,1000.0,0,,0.0,Zona Sul,False
21678194,f,Santa Teresa,-22.91849,-43.1789,Entire home/apt,4,300.0,41,4.98,0.47,Zona Sul,False
21679649,f,Copacabana,-22.97936,-43.19106,Entire home/apt,14,2990.0,1,5.0,0.01,Zona Sul,False
21683987,f,Copacabana,-22.97963,-43.19126,Entire home/apt,15,2189.0,11,4.64,0.13,Zona Sul,False
22077734,t,Copacabana,-22.97685,-43.19027,Entire home/apt,4,990.0,151,4.78,1.78,Zona Sul,True
22078245,f,Leblon,-22.97858,-43.21948,Private room,1,264.0,0,,0.0,Zona Sul,False
22079324,f,Barra da Tijuca,-23.00637,-43.32312,Private room,3,367.0,93,4.9,1.17,Zona Oeste,False
22080978,t,Paquetá,-22.75409,-43.11124,Entire home/apt,2,471.0,119,4.99,1.4,Ilha,True
22084073,f,Jacarepaguá,-22.92427,-43.39236,Entire home/apt,16,2408.0,32,4.63,0.52,Zona Oeste,False
22084343,f,Copacabana,-22.96554,-43.1755,Private room,2,674.0,4,5.0,0.05,Zona Sul,False
22092074,f,Santa Cruz,-22.89925,-43.67792,Entire home/apt,7,144.0,111,4.77,1.3,Zona Norte,False
22094649,t,Jacarepaguá,-22.97086,-43.35817,Entire home/apt,2,530.0,81,4.98,0.95,Zona Oeste,True
21689602,f,Ipanema,-22.98386,-43.20304,Entire home/apt,6,2990.0,0,,0.0,Zona Sul,False
21693331,t,Copacabana,-22.96153,-43.1762,Entire home/apt,2,900.0,92,4.89,1.08,Zona Sul,True
21694343,t,Copacabana,-22.971156,-43.187075,Entire home/apt,4,631.0,85,4.67,1.03,Zona Sul,True
21700006,f,Copacabana,-22.97462,-43.19116,Entire home/apt,5,643.0,2,5.0,0.03,Zona Sul,False
22095261,f,Santa Teresa,-22.92255,-43.18256,Private room,2,386.0,13,5.0,0.16,Zona Sul,False
22104499,t,Copacabana,-22.976,-43.18944,Entire home/apt,6,1300.0,57,4.81,1.13,Zona Sul,True
22113921,t,Copacabana,-22.96804,-43.19084,Entire home/apt,4,550.0,10,4.6,0.14,Zona Sul,True
22114986,t,Barra da Tijuca,-23.010911966238496,-43.3633640879795,Entire home/apt,5,857.0,94,4.85,1.11,Zona Oeste,True
22115143,f,Botafogo,-22.95157,-43.1892,Entire home/apt,6,1000.0,43,4.79,0.58,Zona Sul,False
22115941,f,Copacabana,-22.9726,-43.18881,Private room,3,271.0,39,5.0,0.46,Zona Sul,False
22117459,f,Barra da Tijuca,-23.00889,-43.31858,Private room,1,536.0,15,5.0,0.21,Zona Oeste,False
22124755,f,Ipanema,-22.98481,-43.20347,Entire home/apt,4,2400.0,1,4.0,0.03,Zona Sul,False
22142192,f,Copacabana,-22.98586,-43.19087,Entire home/apt,6,986.0,5,4.8,0.06,Zona Sul,False
21710640,f,Ipanema,-22.98676,-43.20216,Entire home/apt,6,2500.0,28,4.93,0.38,Zona Sul,False
22527722,t,Rio Comprido,-22.92276,-43.20935,Private room,2,146.0,3,4.67,0.05,Zona Norte,True
22530400,t,Ipanema,-22.9866,-43.19348,Entire home/apt,3,1170.0,27,4.96,0.35,Zona Sul,True
22145130,f,Flamengo,-22.93862,-43.17805,Entire home/apt,5,829.0,30,4.87,0.35,Zona Sul,False
22148183,f,Copacabana,-22.98239,-43.19218,Entire home/apt,4,593.0,34,4.74,0.41,Zona Sul,False
22158391,f,Lagoa,-22.97653,-43.19807,Entire home/apt,4,786.0,43,4.86,0.51,Zona Sul,False
22160650,t,Copacabana,-22.98389,-43.19023,Entire home/apt,6,5107.0,1,5.0,0.02,Zona Sul,True
22160955,f,Copacabana,-22.97615,-43.19126,Entire home/apt,6,2350.0,14,4.86,0.17,Zona Sul,False
22162015,f,Copacabana,-22.9664876,-43.179673,Entire home/apt,2,893.0,149,4.78,1.75,Zona Sul,False
22162608,f,Copacabana,-22.97571,-43.19014,Private room,2,729.0,4,4.75,0.06,Zona Sul,False
22172714,f,Copacabana,-22.97279,-43.18693,Entire home/apt,2,1000.0,9,4.78,0.11,Zona Sul,False
22531392,f,Catete,-22.9274,-43.1767,Entire home/apt,3,410.0,167,4.8,2.0,Zona Sul,False
22532193,t,Jacarepaguá,-22.97005,-43.39859,Entire home/apt,9,898.0,112,4.84,1.43,Zona Oeste,True
22534567,f,Leme,-22.96428,-43.17237,Private room,2,507.0,19,4.95,0.23,Zona Sul,False
22545592,f,Barra da Tijuca,-23.00562,-43.33209,Entire home/apt,6,657.0,21,5.0,0.75,Zona Oeste,False
22175288,f,Urca,-22.94594,-43.16169,Entire home/apt,2,410.0,13,5.0,0.18,Zona Sul,False
22178855,t,Copacabana,-22.97001,-43.18652,Entire home/apt,3,700.0,154,4.86,1.81,Zona Sul,True
22183693,f,Ipanema,-22.98646,-43.1931,Entire home/apt,4,950.0,17,4.94,0.24,Zona Sul,False
22184422,f,Flamengo,-22.93545,-43.1782,Entire home/apt,5,664.0,7,4.86,0.1,Zona Sul,False
22184773,f,Copacabana,-22.9651,-43.17806,Entire home/apt,3,1000.0,6,4.83,0.07,Zona Sul,False
22187148,f,Copacabana,-22.96776,-43.1823,Entire home/apt,8,693.0,40,4.8,0.48,Zona Sul,False
22187706,f,Recreio dos Bandeirantes,-23.01912,-43.47247,Private room,2,179.0,0,,0.0,Zona Oeste,False
22187758,f,Barra da Tijuca,-23.00773,-43.33235,Entire home/apt,10,9200.0,0,,0.0,Zona Oeste,False
22547598,t,Barra da Tijuca,-23.00169,-43.35024,Entire home/apt,6,1500.0,102,4.96,1.22,Zona Oeste,True
22549384,t,Centro,-22.91098,-43.18422,Entire home/apt,3,426.0,50,4.74,0.59,Centro,True
22551424,f,Recreio dos Bandeirantes,-23.01796,-43.4865,Entire home/apt,7,3034.0,1,5.0,0.01,Zona Oeste,False
22553770,t,Centro,-22.90717,-43.1813,Entire home/apt,2,310.0,37,4.59,0.44,Centro,True
22559974,t,Ipanema,-22.98359,-43.20027,Entire home/apt,5,743.0,175,4.95,2.06,Zona Sul,True
22188173,f,Recreio dos Bandeirantes,-23.01732,-43.47215,Private room,4,952.0,0,,0.0,Zona Oeste,False
22189580,f,Brás de Pina,-22.83544,-43.31417,Entire home/apt,5,279.0,4,5.0,0.05,Zona Norte,False
22205829,f,Urca,-22.94425,-43.16015,Private room,1,320.0,6,5.0,0.1,Zona Sul,False
22209706,f,Copacabana,-22.97223,-43.1845,Private room,2,934.0,1,5.0,0.01,Zona Sul,False
22210705,f,Barra da Tijuca,-23.01359,-43.30472,Private room,2,243.0,7,5.0,0.08,Zona Oeste,False
22230063,t,Ipanema,-22.98667,-43.19267,Entire home/apt,3,1100.0,35,4.94,0.41,Zona Sul,True
22232299,f,Portuguesa,-22.80382,-43.20586,Private room,5,371.0,56,4.96,0.65,Ilha,False
22238761,f,Copacabana,-22.975,-43.18994,Entire home/apt,2,563.0,14,4.86,0.19,Zona Sul,False
22560716,f,Ipanema,-22.98319,-43.19909,Entire home/apt,3,1036.0,3,5.0,0.13,Zona Sul,False
22564350,t,Copacabana,-22.97410124279374,-43.19038677215576,Entire home/apt,3,354.0,75,4.89,2.49,Zona Sul,True
22566334,f,Ipanema,-22.985575,-43.199257,Entire home/apt,4,1586.0,31,4.71,0.37,Zona Sul,False
22569408,f,Copacabana,-22.96252,-43.17385,Private room,2,250.0,3,5.0,0.11,Zona Sul,False
22586022,t,Copacabana,-22.98526,-43.19268,Entire home/apt,3,914.0,112,4.86,1.32,Zona Sul,True
22587050,t,Leblon,-22.98438,-43.22696,Entire home/apt,4,1324.0,97,4.81,1.16,Zona Sul,True
22587094,f,Barra da Tijuca,-23.01268,-43.32072,Entire home/apt,2,1300.0,24,4.83,0.29,Zona Oeste,False
22594364,f,Copacabana,-22.96305,-43.17472,Private room,2,601.0,1,4.0,0.02,Zona Sul,False
22600637,f,Jacarepaguá,-22.97184,-43.38161,Entire home/apt,6,1200.0,4,4.75,0.07,Zona Oeste,False
22240452,f,Copacabana,-22.975,-43.18994,Entire home/apt,2,725.0,123,4.81,1.46,Zona Sul,False
22244828,t,Centro,-22.91247,-43.1856,Entire home/apt,3,139.0,142,4.78,1.67,Centro,True
22259782,f,Barra da Tijuca,-23.01071,-43.36504,Entire home/apt,5,250.0,61,4.87,0.72,Zona Oeste,False
22261124,f,Barra da Tijuca,-23.00669,-43.3425,Entire home/apt,16,2000.0,0,,0.0,Zona Oeste,False
22262489,f,Leblon,-22.98284,-43.2238,Entire home/apt,2,750.0,34,4.97,0.41,Zona Sul,False
22273887,t,Ipanema,-22.98607,-43.19745,Entire home/apt,5,1814.0,32,4.97,1.43,Zona Sul,True
22298335,f,Copacabana,-22.96582,-43.17658,Entire home/apt,2,1011.0,14,4.79,0.17,Zona Sul,False
22600695,f,Botafogo,-22.94708,-43.18221,Entire home/apt,2,496.0,18,4.94,0.21,Zona Sul,False
22613087,f,Tijuca,-22.9305,-43.24571,Entire home/apt,6,240.0,2,5.0,0.04,Zona Norte,False
22615101,f,Jacarepaguá,-22.9748,-43.37415,Entire home/apt,4,1286.0,0,,0.0,Zona Oeste,False
22615168,t,Flamengo,-22.92701,-43.17558,Entire home/apt,2,649.0,159,4.95,2.16,Zona Sul,True
22625326,f,Ipanema,-22.98507,-43.20255,Entire home/apt,5,1501.0,114,4.61,1.37,Zona Sul,False
22626168,f,Ipanema,-22.98403,-43.2024,Entire home/apt,6,1564.0,68,4.46,0.95,Zona Sul,False
22628822,f,Praça da Bandeira,-22.91077,-43.21232,Entire home/apt,7,1000.0,8,5.0,0.1,Zona Norte,False
22628829,f,Ipanema,-22.98498,-43.21063,Entire home/apt,4,764.0,72,4.54,0.86,Zona Sul,False
22639992,f,Leme,-22.96324,-43.17303,Entire home/apt,10,800.0,4,5.0,0.06,Zona Sul,False
22645286,t,Ipanema,-22.98362,-43.20065,Entire home/apt,4,850.0,183,4.98,2.18,Zona Sul,True
22649316,f,Copacabana,-22.97078,-43.18428,Entire home/apt,3,576.0,31,4.9,0.37,Zona Sul,False
22301109,t,Copacabana,-22.978752,-43.190418,Entire home/apt,4,1186.0,289,4.88,3.4,Zona Sul,True
22306788,f,Praça Seca,-22.8957679,-43.3538124,Private room,2,190.0,15,5.0,0.18,Zona Oeste,False
22310143,t,Copacabana,-22.96469,-43.17452,Entire home/apt,4,571.0,46,4.83,0.76,Zona Sul,True
22320724,f,Copacabana,-22.98231,-43.19323,Private room,4,6000.0,0,,0.0,Zona Sul,False
22322803,f,Vila Isabel,-22.9115,-43.24688,Private room,2,288.0,1,5.0,0.04,Zona Norte,False
22322970,t,Copacabana,-22.97266,-43.18838,Entire home/apt,2,544.0,122,4.93,1.43,Zona Sul,True
22323792,f,Flamengo,-22.93991,-43.17881,Entire home/apt,2,329.0,52,4.85,0.62,Zona Sul,False
22324494,t,Jacarepaguá,-22.96806,-43.387,Entire home/apt,2,558.0,57,4.86,0.93,Zona Oeste,True
22649495,f,Catete,-22.92329,-43.17778,Entire home/apt,4,550.0,18,4.44,0.22,Zona Sul,False
22650513,t,Copacabana,-22.98652,-43.19051,Entire home/apt,6,1607.0,124,4.86,1.5,Zona Sul,True
22650902,f,Ipanema,-22.98523,-43.21047,Entire home/apt,5,2000.0,98,4.53,1.16,Zona Sul,False
22651110,f,Jacarepaguá,-22.9754,-43.41148,Shared room,10,100.0,19,4.89,0.23,Zona Oeste,False
22651335,f,Estácio,-22.91435,-43.20004,Entire home/apt,4,729.0,7,4.71,0.09,Centro,False
22651682,f,Ipanema,-22.982352511832765,-43.20740445660811,Entire home/apt,6,2071.0,79,4.49,1.1,Zona Sul,False
22653270,t,Barra da Tijuca,-23.00943,-43.35432,Entire home/apt,2,1009.0,156,4.78,1.87,Zona Oeste,True
22655537,t,Copacabana,-22.97261,-43.18746,Entire home/apt,2,1024.0,66,4.94,1.88,Zona Sul,True
22332838,t,Barra da Tijuca,-23.0062,-43.31911,Entire home/apt,2,450.0,78,4.76,0.92,Zona Oeste,True
22336385,f,Recreio dos Bandeirantes,-23.02262,-43.51178,Entire home/apt,4,450.0,16,4.94,0.22,Zona Oeste,False
22336854,f,Copacabana,-22.97063,-43.18775,Entire home/apt,5,628.0,286,4.4,3.4,Zona Sul,False
22342103,t,Ipanema,-22.98553,-43.19472,Entire home/apt,8,1348.0,0,,0.0,Zona Sul,True
22342830,f,Copacabana,-22.97134,-43.18887,Entire home/apt,4,335.0,0,,0.0,Zona Sul,False
22348304,f,Centro,-22.91243,-43.1785,Entire home/apt,6,431.0,7,5.0,0.31,Centro,False
22349793,f,Leme,-22.96324,-43.1692,Entire home/apt,4,650.0,41,4.83,0.48,Zona Sul,False
22352260,t,Tijuca,-22.92123,-43.22217,Private room,2,191.0,27,5.0,0.32,Zona Norte,True
22664117,f,Ipanema,-22.98515,-43.21187,Entire home/apt,4,1021.0,61,4.36,0.8,Zona Sul,False
22664836,f,Ipanema,-22.98545,-43.20094,Entire home/apt,6,1343.0,95,4.45,1.14,Zona Sul,False
22669630,f,Recreio dos Bandeirantes,-23.02409,-43.47444,Private room,1,120.0,0,,0.0,Zona Oeste,False
22671636,t,Centro,-22.9175,-43.18826,Private room,2,250.0,23,5.0,0.28,Centro,True
22673146,f,Laranjeiras,-22.9353,-43.19472,Entire home/apt,2,293.0,110,4.8,1.32,Zona Sul,False
22673776,f,Botafogo,-22.95061,-43.17727,Entire home/apt,3,500.0,18,4.83,0.25,Zona Sul,False
22673908,f,Copacabana,-22.96555,-43.19066,Entire home/apt,5,980.0,0,,0.0,Zona Sul,False
22352912,f,Humaitá,-22.95621,-43.19659,Entire home/apt,4,557.0,15,4.93,0.18,Zona Sul,False
22355526,t,Barra da Tijuca,-22.97683,-43.38837,Entire home/apt,4,1000.0,0,,0.0,Zona Oeste,True
22357366,f,Botafogo,-22.95328,-43.18255,Entire home/apt,2,290.0,48,4.94,0.56,Zona Sul,False
22359735,t,Itanhangá,-22.99995,-43.31176,Entire home/apt,4,540.0,47,4.96,0.56,Zona Oeste,True
22360385,t,Copacabana,-22.97201,-43.18802,Entire home/apt,4,540.0,307,4.96,3.67,Zona Sul,True
22366388,f,Santa Teresa,-22.91851,-43.17893,Private room,2,759.0,0,,0.0,Zona Sul,False
22372682,t,Copacabana,-22.97319,-43.18719,Entire home/apt,4,1099.0,86,4.91,1.01,Zona Sul,True
22682485,f,Gávea,-22.97573577783237,-43.22730350494385,Entire home/apt,4,1250.0,6,4.83,0.1,Zona Sul,False
22682583,t,Copacabana,-22.98594,-43.18898,Entire home/apt,6,3990.0,130,4.85,1.66,Zona Sul,True
22683992,f,Jacarepaguá,-22.97082,-43.39362,Private room,2,314.0,0,,0.0,Zona Oeste,False
22696593,f,Botafogo,-22.95529,-43.18965,Entire home/apt,5,1250.0,0,,0.0,Zona Sul,False
22699817,t,Ipanema,-22.98338,-43.20757,Private room,2,500.0,134,4.97,1.6,Zona Sul,True
22705634,t,Copacabana,-22.9807,-43.19085,Entire home/apt,9,4800.0,30,4.67,0.41,Zona Sul,True
22707463,f,Camorim,-22.9752,-43.41434,Private room,2,524.0,5,4.4,0.06,Zona Oeste,False
22709688,f,Leblon,-22.984015,-43.218822,Entire home/apt,5,1728.0,100,4.73,1.2,Zona Sul,False
22714451,t,Santa Teresa,-22.922558,-43.181171,Entire home/apt,6,329.0,12,4.92,0.14,Zona Sul,True
22381992,t,Copacabana,-22.98412,-43.19022,Private room,2,462.0,28,4.86,0.33,Zona Sul,True
22383046,t,Vila Isabel,-22.92286,-43.23696,Entire home/apt,2,110.0,66,4.79,0.78,Zona Norte,True
22383725,f,Copacabana,-22.96545,-43.19063,Entire home/apt,2,500.0,41,4.73,0.48,Zona Sul,False
22387882,f,Copacabana,-22.97807,-43.18958,Entire home/apt,4,1000.0,12,4.33,0.31,Zona Sul,False
22389763,f,Copacabana,-22.97551,-43.19109,Entire home/apt,4,1000.0,16,4.94,0.41,Zona Sul,False
22390462,f,Copacabana,-22.96477,-43.17778,Entire home/apt,4,800.0,13,4.69,0.15,Zona Sul,False
22395644,t,Ipanema,-22.98214,-43.20228,Entire home/apt,4,750.0,157,4.98,1.84,Zona Sul,True
22400558,t,Vidigal,-22.99522,-43.2363,Entire home/apt,3,550.0,431,4.9,5.11,Zona Sul,True
22715748,f,Maracanã,-22.91202,-43.22424,Entire home/apt,3,78.0,14,4.64,0.17,Zona Norte,False
22722240,t,Botafogo,-22.95381,-43.19071,Entire home/apt,2,819.0,30,4.97,0.36,Zona Sul,True
22728821,f,Barra da Tijuca,-23.0053,-43.32213,Private room,2,193.0,4,5.0,0.14,Zona Oeste,False
22729102,f,Copacabana,-22.96555,-43.1736,Entire home/apt,4,750.0,8,4.13,0.1,Zona Sul,False
22405319,f,Ipanema,-22.9828,-43.20496,Entire home/apt,4,300.0,9,4.89,0.15,Zona Sul,False
22405688,t,Copacabana,-22.96929,-43.185,Private room,3,551.0,103,4.81,1.21,Zona Sul,True
22406380,f,Botafogo,-22.95376,-43.18529,Private room,2,257.0,266,4.56,3.14,Zona Sul,False
22410672,f,Copacabana,-22.96659,-43.19207,Entire home/apt,6,300.0,0,,0.0,Zona Sul,False
22414766,f,Flamengo,-22.93076,-43.17355,Entire home/apt,4,239.0,7,4.57,0.08,Zona Sul,False
22419010,t,Copacabana,-22.9847,-43.19289,Entire home/apt,2,900.0,70,4.59,0.89,Zona Sul,True
22419604,f,Copacabana,-22.98337,-43.19177,Entire home/apt,2,5000.0,6,4.5,0.07,Zona Sul,False
22420791,t,Recreio dos Bandeirantes,-23.02018,-43.49216,Entire home/apt,4,424.0,111,4.94,1.31,Zona Oeste,True
22421246,t,Copacabana,-22.96926,-43.18801,Private room,2,679.0,13,5.0,0.36,Zona Sul,True
22731636,f,Barra da Tijuca,-23.00993,-43.33419,Entire home/apt,6,1500.0,6,4.17,0.08,Zona Oeste,False
22731711,f,Ipanema,-22.98767,-43.19667,Entire home/apt,6,3990.0,1,5.0,0.04,Zona Sul,False
22733320,f,Recreio dos Bandeirantes,-23.02389,-43.51303,Private room,2,190.0,3,4.67,0.05,Zona Oeste,False
22740676,f,Copacabana,-22.98035,-43.19042,Entire home/apt,2,843.0,22,4.86,0.26,Zona Sul,False
22741052,t,Glória,-22.92093,-43.17917,Entire home/apt,3,257.0,87,4.83,1.04,Zona Sul,True
22743072,f,Copacabana,-22.98428,-43.19389,Private room,2,320.0,6,5.0,0.07,Zona Sul,False
22747497,f,Barra da Tijuca,-23.00183,-43.426,Entire home/apt,6,1356.0,29,4.79,0.35,Zona Oeste,False
22423770,f,Ipanema,-22.98143,-43.20944,Private room,1,2214.0,8,4.75,0.09,Zona Sul,False
22429448,t,Ipanema,-22.98188,-43.20605,Entire home/apt,4,1657.0,170,4.88,2.01,Zona Sul,True
22431446,t,Copacabana,-22.97765,-43.19028,Entire home/apt,4,1100.0,117,4.91,1.39,Zona Sul,True
22443554,f,Copacabana,-22.98503,-43.19141,Entire home/apt,6,2000.0,5,4.6,0.07,Zona Sul,False
22445938,f,Laranjeiras,-22.93045,-43.18538,Private room,2,120.0,1,5.0,0.02,Zona Sul,False
22447965,t,Flamengo,-22.93544,-43.17621,Entire home/apt,4,843.0,21,4.76,0.25,Zona Sul,True
22451203,f,Flamengo,-22.9276,-43.17476,Entire home/apt,3,564.0,6,5.0,0.13,Zona Sul,False
22460132,t,Copacabana,-22.96244,-43.17582,Entire home/apt,4,1062.0,174,4.91,2.05,Zona Sul,True
22469714,f,Copacabana,-22.97467,-43.18852,Private room,2,800.0,4,5.0,0.05,Zona Sul,False
22749220,f,Tijuca,-22.91515,-43.21268,Entire home/apt,4,547.0,24,4.88,0.3,Zona Norte,False
22749314,f,Ipanema,-22.98398,-43.21454,Entire home/apt,6,2400.0,7,4.43,0.1,Zona Sul,False
22751859,t,Copacabana,-22.97477,-43.19057,Entire home/apt,6,768.0,86,4.91,1.03,Zona Sul,True
22752411,t,Portuguesa,-22.79724,-43.20718,Private room,3,324.0,137,4.89,1.62,Ilha,True
22761224,f,Vargem Grande,-22.96213,-43.48558,Entire home/apt,10,1200.0,0,,0.0,Zona Oeste,False
22483820,t,Jacarepaguá,-22.97185,-43.35687,Entire home/apt,4,401.0,41,4.68,0.51,Zona Oeste,True
22484576,t,Copacabana,-22.972363870168333,-43.19198906984693,Entire home/apt,5,1149.0,56,4.95,0.66,Zona Sul,True
22513655,f,Catete,-22.924596786499023,-43.179046630859375,Entire home/apt,3,729.0,35,4.91,0.41,Zona Sul,False
22513865,t,Santa Teresa,-22.92029,-43.18971,Entire home/apt,3,500.0,23,4.96,0.27,Zona Sul,True
22514958,t,Barra da Tijuca,-23.01424,-43.31116,Entire home/apt,4,1500.0,36,4.94,0.43,Zona Oeste,True
22515373,t,Portuguesa,-22.79736,-43.20529,Private room,2,307.0,106,4.92,1.25,Ilha,True
22524844,t,Copacabana,-22.96743,-43.17885,Entire home/apt,4,1801.0,46,4.83,1.64,Zona Sul,True
22871471,t,Ipanema,-22.98373,-43.2037,Entire home/apt,2,1126.0,145,4.97,1.73,Zona Sul,True
22768530,t,Leblon,-22.982519,-43.223122,Entire home/apt,2,600.0,42,4.88,0.58,Zona Sul,True
22771302,t,Ipanema,-22.983997,-43.20356,Entire home/apt,5,2743.0,81,4.94,2.22,Zona Sul,True
22787529,f,Centro,-22.91313,-43.18126,Entire home/apt,3,520.0,15,4.6,0.18,Centro,False
22788107,f,Flamengo,-22.92833,-43.17483,Entire home/apt,2,886.0,8,4.75,0.31,Zona Sul,False
22789017,f,Copacabana,-22.96265,-43.17469,Private room,1,180.0,12,5.0,0.2,Zona Sul,False
22790279,f,Ipanema,-22.98592,-43.19788,Entire home/apt,4,6113.0,11,5.0,0.13,Zona Sul,False
22876224,f,Ipanema,-22.98485,-43.20964,Entire home/apt,4,850.0,41,4.37,0.51,Zona Sul,False
22876636,f,Ipanema,-22.984307410231093,-43.21125216077628,Entire home/apt,4,1000.0,26,4.65,0.41,Zona Sul,False
22878164,f,Jacarepaguá,-22.97185,-43.38216,Entire home/apt,5,1700.0,17,5.0,0.2,Zona Oeste,False
22885786,t,Tijuca,-22.92903,-43.24316,Private room,2,87.0,54,4.98,0.65,Zona Norte,True
22895854,f,Copacabana,-22.9698,-43.18995,Private room,5,800.0,11,4.91,0.13,Zona Sul,False
22901472,f,Recreio dos Bandeirantes,-23.003561689131686,-43.44754040000001,Entire home/apt,3,399.0,21,4.33,0.92,Zona Oeste,False
22902916,f,Catete,-22.9233,-43.177444,Entire home/apt,6,736.0,2,5.0,0.05,Zona Sul,False
22903700,f,Engenho de Dentro,-22.88581,-43.29139,Entire home/apt,5,270.0,2,4.5,0.03,Zona Norte,False
22790709,f,Copacabana,-22.98449,-43.19325,Private room,2,1208.0,3,4.67,0.04,Zona Sul,False
22790954,t,Jardim Botânico,-22.96118,-43.2233,Entire home/apt,3,317.0,10,4.5,0.12,Zona Sul,True
22793423,t,Cosme Velho,-22.94266,-43.20078,Entire home/apt,7,1200.0,21,4.86,0.35,Zona Sul,True
22793889,f,Copacabana,-22.96857,-43.18888,Private room,3,514.0,31,4.81,0.37,Zona Sul,False
22800647,f,Jacarepaguá,-22.97194,-43.39272,Private room,1,400.0,1,5.0,0.02,Zona Oeste,False
22804536,t,Centro,-22.91459,-43.18724,Entire home/apt,2,323.0,31,4.74,0.62,Centro,True
22804720,t,Ipanema,-22.98103,-43.20361,Entire home/apt,4,1800.0,2,5.0,0.19,Zona Sul,True
22810935,t,Copacabana,-22.96647,-43.18755,Entire home/apt,4,1215.0,70,4.94,0.91,Zona Sul,True
22811876,f,Copacabana,-22.97253,-43.18918,Entire home/apt,4,331.0,7,4.71,0.08,Zona Sul,False
22908718,t,Jacarepaguá,-22.96906,-43.38794,Entire home/apt,2,278.0,112,4.83,1.35,Zona Oeste,True
22920564,f,Flamengo,-22.93655,-43.17851,Entire home/apt,2,310.0,13,5.0,0.16,Zona Sul,False
22921677,t,Copacabana,-22.98208,-43.19599,Entire home/apt,2,829.0,127,4.92,1.68,Zona Sul,True
22926200,f,Copacabana,-22.97148,-43.18654,Entire home/apt,4,401.0,2,5.0,0.09,Zona Sul,False
22927256,f,Botafogo,-22.94464,-43.18387,Entire home/apt,2,799.0,0,,0.0,Zona Sul,False
22927640,t,Barra da Tijuca,-23.00527,-43.35918,Private room,3,413.0,47,4.74,0.59,Zona Oeste,True
22927729,f,Copacabana,-22.96996,-43.18237,Entire home/apt,1,1200.0,0,,0.0,Zona Sul,False
